article_id,title,year,issue,volume,pages,volumn_page,pdf_url,doi
art11765,婴幼儿鼻泪管阻塞治疗体会,2000,05,2,358-358,https://www.zgddek.com/CN/Y2000/V2/I05,https://www.zgddek.com/CN/PDF/11765,
art11766,托吡酯添加治疗小儿难治性癫痫,2000,05,2,359-360,https://www.zgddek.com/CN/Y2000/V2/I05,https://www.zgddek.com/CN/PDF/11766,
art11754,甲氨蝶呤多聚谷氨酸盐在甲氨蝶呤治疗急性白血病中的作用及耐药机制研究进展,2000,05,2,361-363,https://www.zgddek.com/CN/Y2000/V2/I05,https://www.zgddek.com/CN/PDF/11754,
art11755,β-内酰胺类抗生素耐药性的产生及其对策,2000,05,2,364-366,https://www.zgddek.com/CN/Y2000/V2/I05,https://www.zgddek.com/CN/PDF/11755,
art11709,新生儿缺氧缺血性脑病血NSE与ET变化及其与高压氧治疗相关性的研究,2000,06,2,369-371,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11709,
art11712,新生儿缺氧缺血性脑病血浆肿瘤坏死因子-α与降钙素基因相关肽水平变化的研究,2000,06,2,372-374,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11712,
art11713,苯巴比妥卡马西平对癫痫儿童智力和适应能力影响的研究,2000,06,2,375-377,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11713,
art11714,小儿病毒性心肌炎与柯萨奇B组病毒抗体的关系探讨,2000,06,2,378-380,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11714,
art11720,新生鼠缺氧缺血性脑损伤S-100 NSE mRNA和蛋白水平变化,2000,06,2,381-385,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11720,
art11721,黄芩甙对大鼠感染性脑水肿NF-κB活性的影响,2000,06,2,386-389,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11721,
art11723,板层蛋白在病理肾组织中的分布及其mRNA的表达,2000,06,2,390-394,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11723,
art11724,幼兔胎粪吸入性肺损伤后肺组织血栓素B_2 6-酮前列环素1α水平及其意义,2000,06,2,395-397,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11724,
art11715,长沙市哮喘儿童相关因素调查分析,2000,06,2,398-399,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11715,
art11716,小切口在小儿先天性心脏病直视手术中的应用,2000,06,2,400-401,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11716,
art11717,新生儿成骨不全综合征1例,2000,06,2,401-401,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11717,
art11718,氟哌酸对新生儿骨发育影响的随访观察,2000,06,2,402-403,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11718,
art11719,血清胆红素对红细胞免疫功能的影响,2000,06,2,404-405,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11719,
art11722,更昔洛韦治疗婴儿巨细胞病毒肝炎疗效观察,2000,06,2,406-407,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11722,
art11725,普米克 美喘清治疗儿童咳嗽变异型哮喘36例临床分析,2000,06,2,408-409,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11725,
art11726,儿童前庭神经炎15例报告,2000,06,2,410-410,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11726,
art11727,新生儿缺氧缺血性脑病时血钙　镁　磷的变化与意义,2000,06,2,411-412,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11727,
art11710,小儿慢性咳嗽268例临床分析,2000,06,2,413-414,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11710,
art11711,静脉输注丙种球蛋白治疗急性特发性血小板减少性紫癜28例疗效观察,2000,06,2,415-416,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11711,
art11728,小儿水样腹泻轮状病毒的检测和治疗,2000,06,2,416-417,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11728,
art11729,应用头皮针头桡动脉采血气分析标本925例报告,2000,06,2,418-419,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11729,
art11730,26例闷热综合征患儿血糖与预后的相关性分析,2000,06,2,420-420,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11730,
art11731,儿童性病病原体感染现状分析,2000,06,2,421-422,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11731,
art11732,口服胃复安引起锥体外系症状18例,2000,06,2,423-423,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11732,
art11733,儿童急性良性肌炎23例临床分析,2000,06,2,424-425,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11733,
art11734,血小板数与血清钾水平相关性研究,2000,06,2,426-426,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11734,
art11735,新生儿腹胀 硬肿,2000,06,2,427-428,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11735,
art11736,婴儿脊髓性肌萎缩症3例报告,2000,06,2,429-429,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11736,
art11737,多种药物治疗难治性幼年型类风湿性关节炎4例报告,2000,06,2,430-430,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11737,
art11738,新生儿脑电图及其在窒息新生儿中的临床应用,2000,06,2,431-433,https://www.zgddek.com/CN/Y2000/V2/I06,https://www.zgddek.com/CN/PDF/11738,
art11695,人类疾病的基因治疗,2001,01,3,1-5,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11695,
art11699,儿童脊髓性肌萎缩症的基因学研究,2001,01,3,6-10,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11699,
art11696,川崎病误诊1例,2001,01,3,10-10,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11696,
art11697,载脂蛋白E基因多态性对儿童血脂的影响,2001,01,3,11-13,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11697,
art11700,神经肽Y及心肌肌钙蛋白T在甲状腺功能亢进性心脏病中的意义,2001,01,3,14-16,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11700,
art11698,细针吸取细胞学检查在儿童甲状腺炎诊断中的应用,2001,01,3,17-19,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11698,
art11701,单纯性肾病患儿甲状腺功能测定的临床意义,2001,01,3,20-21,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11701,
art11704,重组hpAKP逆转录病毒载体的构建及其在新生小鼠脑内的表达,2001,01,3,22-24,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11704,
art11705,成年大鼠骨髓基质细胞体外诱导分化为NSE阳性细胞,2001,01,3,25-27,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11705,
art11706,甲状腺激素对新生鼠小脑神经生长相关蛋白质表达的影响,2001,01,3,28-31,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11706,
art11707,火棉胶样婴儿并双足趾畸形1例,2001,01,3,31-31,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11707,
art11708,肺高压肺血管重建大鼠基质金属蛋白酶1基因表达,2001,01,3,32-34,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11708,
art11644,内毒素诱导的动物ARDS肺内分流气体交换及呼吸力学的研究,2001,01,3,35-38,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11644,
art11685,丙种球蛋白强的松联合治疗急性特发性血小板减少性紫癜近期疗效观察,2001,01,3,39-40,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11685,
art11646,小剂量氟哌啶醇结合支持性心理治疗抽动-秽语综合征疗效观察,2001,01,3,41-42,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11646,
art11647,钢板支架矫治小儿先天性漏斗胸,2001,01,3,43-44,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11647,
art11648,小切口加皮内缝合治疗小儿腹股沟斜疝,2001,01,3,45-46,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11648,
art11649,儿童糖尿病缓解期的免疫状况探讨,2001,01,3,47-48,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11649,
art11650,宫内生长迟缓儿脐血瘦素胰岛素生长激素的水平及临床意义,2001,01,3,49-50,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11650,
art11651,小儿甲状腺功能亢进症15例临床分析及复发原因探讨,2001,01,3,51-52,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11651,
art11702,婴幼儿急性肺炎内皮素降钙素基因相关肽含量的观察,2001,01,3,53-54,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11702,
art11652,Holt-Oram综合征2例报告,2001,01,3,54-54,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11652,
art11703,支气管肺炎合并心衰内源性类洋地黄因子测定,2001,01,3,55-56,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11703,
art11653,磁共振血流成像对儿童烟雾病的诊断价值,2001,01,3,57-58,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11653,
art11654,41例儿童夜惊梦游的动态脑电图结果分析,2001,01,3,59-60,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11654,
art11655,TELAML-1和bcl-2与小儿急性淋巴细胞性白血病早期治疗反应的关系,2001,01,3,61-63,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11655,
art11656,学龄前儿童哮喘脉冲振荡法肺功能测定的临床意义,2001,01,3,64-65,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11656,
art11657,小儿呼吸道疾病与胃食道反流,2001,01,3,66-66,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11657,
art11658,儿童支原体肺炎诊断中手指与静脉采血测定MP-IgM的比较,2001,01,3,67-68,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11658,
art11659,儿童特发性肺含铁血黄素沉着症10例误诊分析,2001,01,3,69-69,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11659,
art11660,免疫调节剂治疗反复呼吸道感染综合探讨,2001,01,3,70-72,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11660,
art11661,婴幼儿沙眼衣原体肺炎的临床分析,2001,01,3,73-74,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11661,
art11662,尘螨皮试与儿童呼吸道疾病关系的探讨,2001,01,3,75-76,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11662,
art11663,金葡菌性烫伤样皮肤综合征9例报道,2001,01,3,76-76,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11663,
art11664,新生儿缺氧缺血性脑病血清神经元特异性烯醇酶和肿瘤坏死因子水平的变化,2001,01,3,77-78,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11664,
art11665,新生儿身长与母亲宫颈溶脲脲原体感染关系的研究,2001,01,3,79-80,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11665,
art11666,静脉营养在新生儿疾病中的应用,2001,01,3,81-82,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11666,
art11667,婴幼儿溃疡性结肠炎1例,2001,01,3,82-82,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11667,
art11668,106例肺炎合并心衰患儿QT离散度观察,2001,01,3,83-83,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11668,
art11669,拉萨地区藏族新生儿缺氧缺血性脑病临床与CT动态观察,2001,01,3,84-85,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11669,
art11670,新生儿高间接胆红素血症病因及临床分析,2001,01,3,86-87,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11670,
art11671,新生儿早期高胆红素血症150例分析,2001,01,3,88-89,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11671,
art11672,急性氨茶碱中毒1例,2001,01,3,89-89,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11672,
art11673,57例围生期新生儿死因分析,2001,01,3,90-90,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11673,
art12118,鼠药中毒后遗症22例分析,2001,01,3,91-92,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/12118,
art11675,原发性淋巴结外淋巴瘤13例临床分析,2001,01,3,93-94,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11675,
art11676,小剂量肝素治疗新生儿硬肿症48例疗效观察,2001,01,3,95-95,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11676,
art11677,小儿腹泻病与一氧化氮,2001,01,3,96-97,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11677,
art11678,新生儿窒息后肾损伤监测指标的对比研究,2001,01,3,98-99,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11678,
art11679,家庭成员带菌对儿童HP感染根除后1年再感染率的影响,2001,01,3,100-100,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11679,
art11680,围术期处理在婴幼儿先天性心脏病中的临床意义,2001,01,3,101-103,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11680,
art11690,反复咯血,2001,01,3,102-120,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11690,
art11681,对婴儿脚气病的再认识,2001,01,3,104-105,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11681,
art11682,婴幼儿结核性脑膜炎28例早期误诊分析,2001,01,3,106-106,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11682,
art11683,晚发性维生素K缺乏症防治体会,2001,01,3,107-108,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11683,
art11684,过敏性紫癜的胃肠道表现及其与幽门螺杆菌的关系,2001,01,3,109-110,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11684,
art11645,丙种球蛋白 强的松联合治疗急性特发性血小板减少性紫癜近期疗效观察,2001,01,3,111-111,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11645,
art11686,28例小儿细菌性痢疾并发惊厥的临床分析,2001,01,3,112-113,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11686,
art11687,新生猪缺氧缺血性脑损伤模型中循环内皮细胞变化,2001,01,3,114-115,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11687,
art11688,低剂量吸入普米克治疗小儿哮喘的临床观察,2001,01,3,116-117,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11688,
art11689,思密达654-2对小儿静脉滴注红霉素消化道副作用的干预作用,2001,01,3,118-119,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11689,
art11691,获得性癫痫性失语2例报道,2001,01,3,122-122,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11691,
art11692,新生儿暂时性糖尿病1例,2001,01,3,123-123,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11692,
art11693,小儿肠息肉的病理研究及处理,2001,01,3,124-126,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11693,
art11694,红细胞生成素在新生儿应用的研究近况,2001,01,3,127-129,https://www.zgddek.com/CN/Y2001/V3/I01,https://www.zgddek.com/CN/PDF/11694,
art11611,儿童肾病综合征临床研究的展望,2001,02,3,129-131,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11611,
art11615,儿童激素敏感性肾病综合征CD30~+细胞及TH2类细胞因子研究,2001,02,3,132-135,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11615,
art11616,难治性肾病综合征患儿生长激素-胰岛素样生长因子轴的变化及意义,2001,02,3,136-138,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11616,
art11621,小儿紫癜性肾炎的临床病理及远期预后分析,2001,02,3,139-140,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11621,
art11622,多烯康治疗儿童激素敏感型肾病综合征高脂血症疗效观察,2001,02,3,141-143,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11622,
art11627,肾病综合征急性肾炎患儿及家长心理卫生状况初步研究,2001,02,3,144-147,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11627,
art11612,肾病综合征患儿巨细胞病毒感染的初步研究,2001,02,3,148-150,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11612,
art11613,婴儿肠源性紫绀症1例,2001,02,3,150-150,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11613,
art11628,小儿肾病综合征肾脏病理与脂质紊乱的关系,2001,02,3,151-153,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11628,
art11614,先天性营养不良型大疱性表皮松解症1家系4例报告,2001,02,3,153-153,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11614,
art11631,317例儿童不明原因发热的临床分析,2001,02,3,154-157,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11631,
art11632,无汗性外胚层发育不良症1例,2001,02,3,157-157,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11632,
art11633,造血细胞生长抑制因子抑制大鼠肾间质成纤维细胞的生长,2001,02,3,158-160,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11633,
art11642,营养肾病和糖皮质激素对大鼠肝肾组织IGF-I/IGFBPs mRNA表达的影响,2001,02,3,161-165,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11642,
art11643,糖皮质激素抑制实验性肾炎大鼠肾组织中核因子-κB活化及单核细胞趋化蛋白-1表达,2001,02,3,166-169,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11643,
art11610,神经生长因子对新生大鼠缺氧缺血性脑损伤的保护作用,2001,02,3,170-172,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11610,
art11634,儿童四肢动脉损伤29例分析,2001,02,3,173-173,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11634,
art11635,儿童椎间盘炎,2001,02,3,174-175,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11635,
art11636,儿童急性肾炎综合征的临床及病理诊断,2001,02,3,176-178,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11636,
art11637,尿微量白蛋白测定在儿童增生性肾小球疾病中作用意义的研究,2001,02,3,179-180,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11637,
art11617,血脂动态监测在肾病综合征中的诊断价值,2001,02,3,181-182,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11617,
art11618,儿童乙肝病毒相关性肾炎红细胞免疫功能检测结果,2001,02,3,183-183,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11618,
art11638,血浆IL-1 IL-6 IL-8与危重病例评分的相关性分析,2001,02,3,184-185,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11638,
art11619,婴儿脑性瘫痪的病因与防治探讨(附128例临床分析),2001,02,3,186-188,https://www.zgddek.com/CN/Y2001/V3/I02,https://www.zgddek.com/CN/PDF/11619,
